"t","Luma","Luminance","Shutter Speed (s)","Aperture (f/N)","ISO"
4.756158416E0,1.787946981E-2,2.474062207E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.760320999E0,1.787789254E-2,2.473456292E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.764483583E0,1.796123874E-2,2.475710846E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.768646166E0,1.793029941E-2,2.476789926E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.772808708E0,1.801164577E-2,2.472024680E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.776971333E0,1.790062124E-2,2.468870066E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.781133916E0,1.779664937E-2,2.463590894E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.785296499E0,1.794366441E-2,2.475480599E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.789459083E0,1.794945264E-2,2.474783246E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.793621708E0,1.794797856E-2,2.477047440E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.797784249E0,1.778444397E-2,2.465013142E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.801946874E0,1.784832083E-2,2.470415700E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.806109416E0,1.788862549E-2,2.473242569E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.810271999E0,1.780822582E-2,2.465996927E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.814434583E0,1.785368649E-2,2.469460558E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.818597208E0,1.788389205E-2,2.472956412E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.822759749E0,1.787063023E-2,2.472369776E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.826922333E0,1.770183318E-2,2.468318133E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.831084958E0,1.801374879E-2,2.478364203E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.835247541E0,1.787852312E-2,2.474127480E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.839410124E0,1.796260472E-2,2.479397564E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.843572708E0,1.790756907E-2,2.473488515E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.847735333E0,1.783327210E-2,2.471919471E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.851897833E0,1.794366441E-2,2.473001856E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.856060416E0,1.790788354E-2,2.475215098E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.860223041E0,1.782211822E-2,2.470824142E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.864385624E0,1.796471102E-2,2.474816846E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.868548166E0,1.792082762E-2,2.466714661E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.872710791E0,1.777192083E-2,2.466180354E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.876873374E0,1.785884577E-2,2.462970106E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.881035958E0,1.797512950E-2,2.471788924E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.885198583E0,1.788083907E-2,2.466816290E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.889361124E0,1.783737660E-2,2.465899706E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.893523708E0,1.794229515E-2,2.474830893E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.897686291E0,1.794155811E-2,2.474603674E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.901848874E0,1.796418362E-2,2.478719490E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.906011416E0,1.799470038E-2,2.476936723E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.910174083E0,1.814497806E-2,2.482589083E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.914336624E0,1.807531298E-2,2.480110891E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.918499208E0,1.791482974E-2,2.469400517E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.922661791E0,1.795797610E-2,2.476224222E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.926824374E0,1.794208551E-2,2.472531445E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.930986916E0,1.785968764E-2,2.470855264E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.935149583E0,1.791009467E-2,2.468688016E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.939312124E0,1.780843710E-2,2.469133639E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.943474708E0,1.794808502E-2,2.478802665E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.947637333E0,1.793208796E-2,2.470980303E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.951799916E0,1.792609009E-2,2.472370602E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.955962458E0,1.792630137E-2,2.469428059E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.960125041E0,1.799070235E-2,2.475252279E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.964287666E0,1.791104135E-2,2.473519913E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.968450249E0,1.779907014E-2,2.468641471E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.972612833E0,1.768899721E-2,2.467746369E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.976775416E0,1.771330481E-2,2.459646387E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.980937958E0,1.786715795E-2,2.469188447E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.985100583E0,1.791556678E-2,2.466484964E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.989263124E0,1.796786883E-2,2.474493233E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.993425791E0,1.783274634E-2,2.473364854E1,1.502300000E-5,1.600000024E0,5.000000000E1
4.997588333E0,1.782843056E-2,2.470289560E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.001750916E0,1.779623007E-2,2.468692698E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.005913458E0,1.788010202E-2,2.473119183E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.010076124E0,1.789704577E-2,2.477042207E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.014238624E0,1.799438755E-2,2.480549353E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.018401249E0,1.810340897E-2,2.479497264E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.022563833E0,1.783790399E-2,2.472641612E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.026726458E0,1.802132721E-2,2.477787207E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.030889041E0,1.796628828E-2,2.474199915E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.035051624E0,1.795450219E-2,2.474832821E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.039214208E0,1.783201094E-2,2.467784927E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.043376791E0,1.778696957E-2,2.468960953E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.047539374E0,1.774982108E-2,2.467430743E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.051701958E0,1.773572067E-2,2.468163073E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.055864499E0,1.779643972E-2,2.469831818E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.064189708E0,1.789788600E-2,2.472413016E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.068352291E0,1.785410906E-2,2.470489236E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.072514833E0,1.777676237E-2,2.473917889E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.076677416E0,1.800048861E-2,2.481340348E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.080840041E0,1.792303710E-2,2.479199264E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.085002624E0,1.795239752E-2,2.475052602E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.089165166E0,1.794503039E-2,2.475861224E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.093327791E0,1.789704413E-2,2.477584776E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.097490374E0,1.791598772E-2,2.477763246E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.101652999E0,1.793145738E-2,2.478284333E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.105815499E0,1.793903416E-2,2.477188728E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.109978166E0,1.795702942E-2,2.474929216E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.114140666E0,1.788936253E-2,2.474650220E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.118303333E0,1.792503530E-2,2.473419386E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.122465916E0,1.785947799E-2,2.470114395E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.126628458E0,1.790746425E-2,2.463523142E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.130791041E0,1.789756989E-2,2.466402615E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.134953666E0,1.782801127E-2,2.465863075E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.139116249E0,1.791640865E-2,2.469040824E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.143278833E0,1.793556188E-2,2.471303366E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.147441374E0,1.789315092E-2,2.471127926E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.151604041E0,1.796081617E-2,2.472494815E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.155766583E0,1.802932492E-2,2.475018726E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.159929166E0,1.800701388E-2,2.478633560E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.164091708E0,1.790419998E-2,2.474040724E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.168254333E0,1.785410906E-2,2.471323746E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.172416958E0,1.785452835E-2,2.471382410E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.176579541E0,1.794219033E-2,2.474441730E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.180742083E0,1.786715795E-2,2.472979271E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.184904666E0,1.784789990E-2,2.476923227E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.189067249E0,1.789946490E-2,2.484132239E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.193229874E0,1.791282991E-2,2.478094847E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.197392458E0,1.792966719E-2,2.472427063E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.201555041E0,1.779096924E-2,2.469677586E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.205717624E0,1.796692214E-2,2.475939992E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.209880208E0,1.780801617E-2,2.469233340E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.214042749E0,1.781706703E-2,2.471973453E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.218205333E0,1.784663710E-2,2.471400312E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.222367916E0,1.791440881E-2,2.466023918E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.226530458E0,1.796323694E-2,2.474858710E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.230693083E0,1.803427128E-2,2.479847318E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.234855666E0,1.785842320E-2,2.465267626E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.239018291E0,1.789609745E-2,2.465001299E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.243180833E0,1.791409270E-2,2.467890412E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.247343458E0,1.794250644E-2,2.475102728E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.251505999E0,1.803574208E-2,2.482088377E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.255668583E0,1.792629973E-2,2.473004610E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.259831249E0,1.790609499E-2,2.463152432E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.263993791E0,1.787978755E-2,2.472233445E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.268156374E0,1.799364887E-2,2.480819812E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.272318916E0,1.801069908E-2,2.481183911E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.276481541E0,1.792745771E-2,2.472352425E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.280644124E0,1.791240897E-2,2.473849586E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.284806708E0,1.782201176E-2,2.473027194E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.288969333E0,1.803279720E-2,2.479658658E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.293131916E0,1.787399933E-2,2.469252894E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.297294458E0,1.796092263E-2,2.473368159E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.301457041E0,1.776276515E-2,2.469800972E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.305619583E0,1.787263007E-2,2.471362305E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.309774291E0,1.800006931E-2,2.475782730E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.313944749E0,1.796260472E-2,2.476881639E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.318107416E0,1.775592541E-2,2.467321678E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.322269958E0,1.789778117E-2,2.466568140E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.326432541E0,1.797302320E-2,2.471402791E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.330595124E0,1.795976466E-2,2.465799730E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.334757749E0,1.787273489E-2,2.467701752E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.338920333E0,1.799386016E-2,2.479262059E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.343082916E0,1.791177839E-2,2.470985260E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.347245541E0,1.798428354E-2,2.471792780E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.351408124E0,1.793766654E-2,2.471715939E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.355570624E0,1.810951330E-2,2.480013394E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.359733208E0,1.792377414E-2,2.473341168E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.363895833E0,1.786894814E-2,2.472803556E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.368058374E0,1.788094389E-2,2.471428955E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.372220999E0,1.790083416E-2,2.473382480E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.376383583E0,1.790220178E-2,2.474327983E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.380546124E0,1.807878526E-2,2.477417323E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.384708749E0,1.796081617E-2,2.474427959E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.388871291E0,1.788031167E-2,2.468634861E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.393033874E0,1.797965493E-2,2.470239985E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.397196499E0,1.799554388E-2,2.472407783E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.401359124E0,1.813361126E-2,2.478305815E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.405521708E0,1.801511805E-2,2.468004709E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.409684249E0,1.803437446E-2,2.470570759E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.413846874E0,1.788020849E-2,2.466076798E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.418009458E0,1.785105771E-2,2.470993798E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.422172041E0,1.794282091E-2,2.469879190E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.426334541E0,1.770941323E-2,2.468348979E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.430497166E0,1.811140832E-2,2.480571662E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.434659749E0,1.787473637E-2,2.476388920E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.438822374E0,1.809351788E-2,2.482938035E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.442984916E0,1.785684430E-2,2.481231834E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.447147499E0,1.799080717E-2,2.478857749E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.451310041E0,1.787063187E-2,2.470456462E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.455472666E0,1.792903661E-2,2.473254137E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.459635249E0,1.796029041E-2,2.471236164E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.463797916E0,1.790609335E-2,2.466988700E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.467960458E0,1.795776646E-2,2.474963092E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.472122999E0,1.802742990E-2,2.478597481E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.476285624E0,1.783853293E-2,2.460361642E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.480448208E0,1.792409189E-2,2.468548656E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.484610833E0,1.787452508E-2,2.467393837E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.488773374E0,1.783211576E-2,2.467852404E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.492935999E0,1.785432034E-2,2.468715833E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.497098583E0,1.811119703E-2,2.476624676E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.501261083E0,1.793935027E-2,2.474452471E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.505423708E0,1.797386670E-2,2.478994906E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.509586249E0,1.804142549E-2,2.482917379E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.513748874E0,1.786821110E-2,2.481651568E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.517911499E0,1.793566506E-2,2.478893828E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.522074083E0,1.792387896E-2,2.483546429E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.526236624E0,1.791546032E-2,2.477007229E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.530399249E0,1.787199785E-2,2.471478255E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.534561791E0,1.810940848E-2,2.482293837E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.538724416E0,1.790104381E-2,2.470451229E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.542886916E0,1.786600162E-2,2.473551861E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.547049583E0,1.783000947E-2,2.468103859E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.551212166E0,1.794071625E-2,2.473146724E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.555374749E0,1.789009957E-2,2.466261602E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.559537333E0,1.804479458E-2,2.468744752E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.563699916E0,1.790272917E-2,2.468613378E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.567862458E0,1.793871805E-2,2.472343887E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.572025041E0,1.806941993E-2,2.478957174E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.576187708E0,1.791188322E-2,2.471868794E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.580350208E0,1.804700406E-2,2.475534029E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.584512874E0,1.814140096E-2,2.478723070E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.588675374E0,1.780149091E-2,2.465581600E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.592837999E0,1.801890644E-2,2.482930324E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.597000541E0,1.807741600E-2,2.485343242E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.601163166E0,1.782938052E-2,2.478127896E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.605325791E0,1.781022566E-2,2.471292074E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.609488291E0,1.786789499E-2,2.476650566E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.613650916E0,1.792282745E-2,2.479364514E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.617813458E0,1.797975811E-2,2.472176709E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.621976124E0,1.793819229E-2,2.475215649E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.626138666E0,1.782758870E-2,2.472765824E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.630301249E0,1.799049434E-2,2.473726750E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.634463833E0,1.805563399E-2,2.473002957E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.638626458E0,1.795660848E-2,2.471925806E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.642788999E0,1.792829957E-2,2.469775634E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.646951624E0,1.796439327E-2,2.475553309E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.651114208E0,1.769246949E-2,2.465243665E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.655276749E0,1.782274880E-2,2.468412049E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.659439374E0,1.790641274E-2,2.470075286E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.663601916E0,1.787326229E-2,2.472446342E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.667764499E0,1.782359066E-2,2.469316240E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.671927124E0,1.798723170E-2,2.471077800E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.676089708E0,1.791230415E-2,2.474443658E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.680252249E0,1.813655942E-2,2.486829387E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.684414874E0,1.791009467E-2,2.472367573E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.688577499E0,1.811288076E-2,2.483010470E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.692740083E0,1.788252279E-2,2.471860532E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.696902666E0,1.794692704E-2,2.472260161E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.701065208E0,1.794892524E-2,2.479278033E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.705227791E0,1.801090873E-2,2.481303993E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.709390416E0,1.796176285E-2,2.478088512E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.713552999E0,1.793019458E-2,2.470773190E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.717715541E0,1.796902516E-2,2.469708708E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.721878124E0,1.792819475E-2,2.470254857E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.726040749E0,1.797144593E-2,2.470524214E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.730203333E0,1.793324593E-2,2.471107270E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.734365833E0,1.804879262E-2,2.472946222E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.738528499E0,1.792429990E-2,2.471085512E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.742691041E0,1.783621862E-2,2.465304532E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.746853624E0,1.792345967E-2,2.466838323E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.751016249E0,1.797144593E-2,2.469084890E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.755178833E0,1.792366932E-2,2.474067991E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.759341416E0,1.795260717E-2,2.471801042E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.763503958E0,1.799659703E-2,2.471564460E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.767666583E0,1.792851086E-2,2.469916096E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.771829124E0,1.805321158E-2,2.472173404E1,1.502300000E-5,1.600000024E0,5.000000000E1
5.775991791E0,1.800259491E-2,2.473123865E1,1.502300000E-5,1.600000024E0,5.000000000E1
